"protocol","pdu_size","dest_tcp","dest_udp","conn_in_enc_timed","conn_ou_enc_timed","conn_in_enc_count","conn_ou_enc_count","conn_in_tsize","conn_ou_tsize","conn_in_asize","conn_ou_asize","conn_in_rateps","conn_ou_rateps","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags=hex:02)_enc_rateps","attack"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","162652000","11","944","85.0","2.75","162652000","11","944","85.0","2.75","null","null","null","null","null","185639000","9","666","74.0","2.25","185639000","9","666","74.0","2.25","null","null","null","null","null","185639000","9","666","74.0","2.25","185639000","9","666","74.0","2.25","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","188904000","9","666","74.0","2.25","188904000","9","666","74.0","2.25","null","null","null","null","null","188904000","9","666","74.0","2.25","188904000","9","666","74.0","2.25","null","null","null","null","null","188904000","9","666","74.0","2.25","188904000","9","666","74.0","2.25","null","null","null","null","null","false"
"IEEE802dot2","52","-1","-1","null","null","null","null","null","null","null","null","null","null","2000338000","3","156","52.0","0.75","2000338000","3","156","52.0","0.75","null","null","null","null","null","2000338000","3","156","52.0","0.75","2000338000","3","156","52.0","0.75","null","null","null","null","null","2000338000","3","156","52.0","0.75","2000338000","3","156","52.0","0.75","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","813059000","10","740","74.0","2.5","813059000","10","740","74.0","2.5","null","null","null","null","null","813059000","10","740","74.0","2.5","813059000","10","740","74.0","2.5","null","null","null","null","null","813059000","10","740","74.0","2.5","813059000","10","740","74.0","2.5","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","816313000","12","1018","84.0","3.0","816313000","12","1018","84.0","3.0","null","null","null","null","null","816313000","10","740","74.0","2.5","816313000","10","740","74.0","2.5","null","null","null","null","null","816313000","10","740","74.0","2.5","816313000","10","740","74.0","2.5","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","189543000","13","1092","84.0","2.6","189543000","13","1092","84.0","2.6","null","null","null","null","null","189543000","11","814","74.0","2.2","189543000","11","814","74.0","2.2","null","null","null","null","null","189543000","11","814","74.0","2.2","189543000","11","814","74.0","2.2","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","192722000","11","814","74.0","2.2","192722000","11","814","74.0","2.2","null","null","null","null","null","192722000","11","814","74.0","2.2","192722000","11","814","74.0","2.2","null","null","null","null","null","192722000","11","814","74.0","2.2","192722000","11","814","74.0","2.2","null","null","null","null","null","false"
"Udp","242","-1","17500","null","null","null","null","null","null","null","null","null","null","0","1","242","242.0","1.0","0","1","242","242.0","1.0","null","null","null","null","null","0","1","242","242.0","1.0","0","1","242","242.0","1.0","null","null","null","null","null","0","1","242","242.0","1.0","0","1","242","242.0","1.0","null","null","null","null","null","false"
"Udp","242","-1","17500","null","null","null","null","null","null","null","null","null","null","1707000","2","484","242.0","2.0","1707000","2","484","242.0","2.0","null","null","null","null","null","0","1","242","242.0","1.0","0","1","242","242.0","1.0","null","null","null","null","null","0","1","242","242.0","1.0","0","1","242","242.0","1.0","null","null","null","null","null","false"
"Udp","150","-1","547","null","null","null","null","null","null","null","null","null","null","1083821000","4","306","76.0","0.8","1083821000","4","306","76.0","0.8","null","null","null","null","null","1083821000","4","306","76.0","0.8","1083821000","4","306","76.0","0.8","null","null","null","null","null","1083821000","4","306","76.0","0.8","1083821000","4","306","76.0","0.8","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","808335000","12","888","74.0","2.4","808335000","12","888","74.0","2.4","null","null","null","null","null","808335000","12","888","74.0","2.4","808335000","12","888","74.0","2.4","null","null","null","null","null","808335000","12","888","74.0","2.4","808335000","12","888","74.0","2.4","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","811519000","14","1166","83.0","2.8","811519000","14","1166","83.0","2.8","null","null","null","null","null","811519000","12","888","74.0","2.4","811519000","12","888","74.0","2.4","null","null","null","null","null","811519000","12","888","74.0","2.4","811519000","12","888","74.0","2.4","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","194188000","15","1240","82.0","2.5","194188000","15","1240","82.0","2.5","null","null","null","null","null","194188000","13","962","74.0","2.1666666666666665","194188000","13","962","74.0","2.1666666666666665","null","null","null","null","null","194188000","13","962","74.0","2.1666666666666665","194188000","13","962","74.0","2.1666666666666665","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","197296000","13","962","74.0","2.1666666666666665","197296000","13","962","74.0","2.1666666666666665","null","null","null","null","null","197296000","13","962","74.0","2.1666666666666665","197296000","13","962","74.0","2.1666666666666665","null","null","null","null","null","197296000","13","962","74.0","2.1666666666666665","197296000","13","962","74.0","2.1666666666666665","null","null","null","null","null","false"
"Udp","139","-1","1900","null","null","null","null","null","null","null","null","null","null","278150000","16","1379","86.0","2.6666666666666665","278150000","16","1379","86.0","2.6666666666666665","null","null","null","null","null","2452365000","3","417","139.0","1.0","2452365000","3","417","139.0","1.0","null","null","null","null","null","2452365000","3","417","139.0","1.0","2452365000","3","417","139.0","1.0","null","null","null","null","null","false"
"IEEE802dot2","52","-1","-1","null","null","null","null","null","null","null","null","null","null","916511000","5","358","71.0","0.8333333333333334","916511000","5","358","71.0","0.8333333333333334","null","null","null","null","null","916511000","5","358","71.0","0.8333333333333334","916511000","5","358","71.0","0.8333333333333334","null","null","null","null","null","916511000","5","358","71.0","0.8333333333333334","916511000","5","358","71.0","0.8333333333333334","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","804749000","14","1036","74.0","2.3333333333333335","804749000","14","1036","74.0","2.3333333333333335","null","null","null","null","null","804749000","14","1036","74.0","2.3333333333333335","804749000","14","1036","74.0","2.3333333333333335","null","null","null","null","null","804749000","14","1036","74.0","2.3333333333333335","804749000","14","1036","74.0","2.3333333333333335","null","null","null","null","null","false"
"Icmp","74","-1","-1","null","null","null","null","null","null","null","null","null","null","17781000","18","1592","88.0","3.0","529705000","17","1453","85.0","2.8333333333333335","null","null","null","null","null","807855000","14","1036","74.0","2.3333333333333335","807855000","14","1036","74.0","2.3333333333333335","null","null","null","null","null","807855000","14","1036","74.0","2.3333333333333335","807855000","14","1036","74.0","2.3333333333333335","null","null","null","null","null","false"
"Udp","139","-1","1900","null","null","null","null","null","null","null","null","null","null","17781000","18","1592","88.0","3.0","17781000","18","1592","88.0","3.0","null","null","null","null","null","547486000","4","556","139.0","1.3333333333333333","547486000","4","556","139.0","1.3333333333333333","null","null","null","null","null","547486000","4","556","139.0","1.3333333333333333","547486000","4","556","139.0","1.3333333333333333","null","null","null","null","null","false"
