"protocol","pdu_size","dest_tcp","dest_udp","flag_tcp","conn_in_enc_timed","conn_ou_enc_timed","conn_in_enc_count","conn_ou_enc_count","conn_in_tsize","conn_ou_tsize","conn_in_asize","conn_ou_asize","conn_in_rateps","conn_ou_rateps","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.destination)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.network.Ip4.destination)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)_enc_rateps","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_timed","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_count","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_tsize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_asize","subject(org.jnetpcap.protocol.network.Ip4.source,org.jnetpcap.protocol.tcpip.Tcp.source,org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)_enc_rateps","attack"
"Tcp","1514","1440","null","16","8579000","192055000","22","95","16732","88061","760.0","926.0","3.142857142857143","13.571428571428571","20712000","77","61958","804.0","4.052631578947368","20712000","58","60552","1044.0","3.8666666666666667","null","null","null","null","null","20712000","77","61958","804.0","4.052631578947368","20712000","29","38152","1315.0","4.142857142857143","null","null","null","null","null","20712000","77","61958","804.0","4.052631578947368","20712000","29","38152","1315.0","4.142857142857143","null","null","null","null","null","true"
"Tcp","60","80","null","16","8579000","192055000","22","95","16732","88061","760.0","926.0","3.142857142857143","13.571428571428571","299000","82","10843","132.0","4.315789473684211","299000","15","1710","114.0","2.142857142857143","null","null","null","null","null","299000","66","9371","141.0","3.473684210526316","301000","46","7905","171.0","3.066666666666667","null","null","null","null","null","301000","65","9311","143.0","3.4210526315789473","301000","14","1650","117.0","2.0","null","null","null","null","null","true"
"Tcp","1514","1440","null","16","59000","192055000","24","95","19760","88061","823.0","926.0","3.4285714285714284","13.571428571428571","10790000","78","63472","813.0","4.105263157894737","10790000","59","62066","1051.0","3.933333333333333","null","null","null","null","null","10790000","78","63472","813.0","4.105263157894737","20712000","29","38152","1315.0","4.142857142857143","null","null","null","null","null","20712000","77","61958","804.0","4.052631578947368","20712000","29","38152","1315.0","4.142857142857143","null","null","null","null","null","true"
"Tcp","1514","1440","null","16","59000","192055000","24","95","19760","88061","823.0","926.0","3.4285714285714284","13.571428571428571","10790000","78","63472","813.0","4.105263157894737","10790000","59","62066","1051.0","3.933333333333333","null","null","null","null","null","10790000","78","63472","813.0","4.105263157894737","10790000","30","39666","1322.0","4.285714285714286","null","null","null","null","null","10790000","78","63472","813.0","4.105263157894737","20712000","29","38152","1315.0","4.142857142857143","null","null","null","null","null","true"
"Tcp","1514","1440","null","16","29000","192055000","26","95","22788","88061","876.0","926.0","3.7142857142857144","13.571428571428571","62000","79","64986","822.0","4.157894736842105","10790000","59","62066","1051.0","3.933333333333333","null","null","null","null","null","10790000","78","63472","813.0","4.105263157894737","10790000","30","39666","1322.0","4.285714285714286","null","null","null","null","null","10790000","78","63472","813.0","4.105263157894737","10790000","30","39666","1322.0","4.285714285714286","null","null","null","null","null","true"
"Tcp","1514","1440","null","16","29000","192055000","26","95","22788","88061","876.0","926.0","3.7142857142857144","13.571428571428571","62000","79","64986","822.0","4.157894736842105","62000","60","63580","1059.0","4.0","null","null","null","null","null","62000","79","64986","822.0","4.157894736842105","10790000","30","39666","1322.0","4.285714285714286","null","null","null","null","null","10790000","78","63472","813.0","4.105263157894737","10790000","30","39666","1322.0","4.285714285714286","null","null","null","null","null","true"
"Tcp","1514","1440","null","16","28000","192055000","27","95","24302","88061","900.0","926.0","3.375","11.875","62000","79","64986","822.0","4.157894736842105","62000","60","63580","1059.0","4.0","null","null","null","null","null","62000","79","64986","822.0","4.157894736842105","62000","31","41180","1328.0","3.875","null","null","null","null","null","62000","79","64986","822.0","4.157894736842105","10790000","30","39666","1322.0","3.75","null","null","null","null","null","true"
"Tcp","1514","1440","null","16","69000","192055000","28","95","25816","88061","922.0","926.0","3.5","11.875","30000","80","66500","831.0","4.2105263157894735","30000","61","65094","1067.0","4.066666666666666","null","null","null","null","null","62000","79","64986","822.0","4.157894736842105","62000","31","41180","1328.0","3.875","null","null","null","null","null","62000","79","64986","822.0","4.157894736842105","62000","31","41180","1328.0","3.875","null","null","null","null","null","true"
"Tcp","60","80","null","16","1247000","192055000","29","95","25876","88061","892.0","926.0","3.625","11.875","299000","82","10843","132.0","4.315789473684211","299000","15","1710","114.0","1.875","null","null","null","null","null","299000","66","9371","141.0","3.473684210526316","299000","47","7965","169.0","3.1333333333333333","null","null","null","null","null","299000","66","9371","141.0","3.473684210526316","299000","15","1710","114.0","1.875","null","null","null","null","null","true"
"Tcp","60","80","null","16","296000","192055000","31","95","25996","88061","838.0","926.0","3.875","11.875","299000","82","10843","132.0","4.315789473684211","299000","15","1710","114.0","1.875","null","null","null","null","null","299000","66","9371","141.0","3.473684210526316","299000","47","7965","169.0","3.1333333333333333","null","null","null","null","null","299000","66","9371","141.0","3.473684210526316","299000","15","1710","114.0","1.875","null","null","null","null","null","true"
"Tcp","60","80","null","16","302000","192055000","32","95","27510","88061","859.0","926.0","4.0","11.875","299000","82","10843","132.0","4.315789473684211","299000","15","1710","114.0","1.875","null","null","null","null","null","299000","66","9371","141.0","3.473684210526316","299000","47","7965","169.0","3.1333333333333333","null","null","null","null","null","299000","66","9371","141.0","3.473684210526316","299000","15","1710","114.0","1.875","null","null","null","null","null","true"
"Tcp","1514","1440","null","16","64000","192055000","33","95","29024","88061","879.0","926.0","4.125","11.875","29000","81","68014","839.0","4.2631578947368425","29000","62","66608","1074.0","4.133333333333334","null","null","null","null","null","30000","80","66500","831.0","4.2105263157894735","30000","32","42694","1334.0","4.0","null","null","null","null","null","30000","80","66500","831.0","4.2105263157894735","30000","32","42694","1334.0","4.0","null","null","null","null","null","true"
"Tcp","1514","1440","null","16","33000","192055000","34","95","30538","88061","898.0","926.0","4.25","11.875","29000","81","68014","839.0","4.2631578947368425","29000","62","66608","1074.0","4.133333333333334","null","null","null","null","null","29000","81","68014","839.0","4.2631578947368425","29000","33","44208","1339.0","4.125","null","null","null","null","null","29000","81","68014","839.0","4.2631578947368425","30000","32","42694","1334.0","4.0","null","null","null","null","null","true"
"Tcp","1514","1440","null","16","32000","192055000","35","95","32052","88061","915.0","926.0","4.375","11.875","29000","81","68014","839.0","4.05","29000","62","66608","1074.0","4.133333333333334","null","null","null","null","null","29000","81","68014","839.0","4.05","29000","33","44208","1339.0","4.125","null","null","null","null","null","29000","81","68014","839.0","4.05","30000","32","42694","1334.0","4.0","null","null","null","null","null","true"
"Tcp","1514","1440","null","16","32000","192055000","37","95","35080","88061","948.0","926.0","4.625","11.875","28000","82","69528","847.0","4.1","29000","62","66608","1074.0","4.133333333333334","null","null","null","null","null","29000","81","68014","839.0","4.05","29000","33","44208","1339.0","4.125","null","null","null","null","null","29000","81","68014","839.0","4.05","29000","33","44208","1339.0","4.125","null","null","null","null","null","true"
"Tcp","1514","1440","null","16","31000","192055000","38","95","36594","88061","963.0","926.0","4.75","11.875","28000","82","69528","847.0","4.1","29000","62","66608","1074.0","4.133333333333334","null","null","null","null","null","29000","81","68014","839.0","4.05","29000","33","44208","1339.0","4.125","null","null","null","null","null","29000","81","68014","839.0","4.05","29000","33","44208","1339.0","4.125","null","null","null","null","null","true"
"Tcp","1514","1440","null","16","31000","192055000","39","95","38108","88061","977.0","926.0","4.875","11.875","28000","82","69528","847.0","4.1","28000","63","68122","1081.0","4.2","null","null","null","null","null","28000","82","69528","847.0","4.1","29000","33","44208","1339.0","4.125","null","null","null","null","null","29000","81","68014","839.0","4.05","29000","33","44208","1339.0","4.125","null","null","null","null","null","true"
